time,power_link_1,power_link_2,power_link_3,power_link_4,power_link_5,power_link_6
129.39280000204832,0.000109752606068571,0.036181531944885444,0.005770157876147617,0.00865988152805773,0.007345173016921612,0.0007592147021902675
129.40280000204865,0.0002673305006547217,0.034458107534274585,0.004260832308812632,0.004420531517476342,0.0010798427312943692,0.00011729098996355717
129.41280000204898,0.00013245005486887322,0.03643212023304798,0.006326003849605158,0.008505180514043685,0.006944908508130056,0.0007185150949517475
129.4228000020493,1.0721783780765671e-06,0.03844165988259485,0.008339040340806687,0.012509268476603955,0.012683923548485177,0.0013068312668812333
129.43280000204965,0.0004707113298152037,0.031019247358324634,0.0027348888083548735,0.001151914004711354,0.007066253876486476,0.000717310723717101
129.44280000204998,7.391329688852525e-06,0.04065354186019414,0.009580080323571534,0.013732751556520128,0.014067646273076957,0.0014491945250096538
129.4528000020503,0.00018382007574467012,0.03681255610451506,0.007348656921020388,0.008004279218945577,0.00587379680863364,0.0006093737767530449
129.46280000205064,0.00018338155308483334,0.03575431940783349,0.007469160060103707,0.007833325737620524,0.005732712255290637,0.0005948659284821875
129.47280000205097,0.00020509971685089766,0.03844670121786718,0.008229354251817545,0.008323520568821597,0.005965228578084109,0.0006192723459496641
129.4828000020513,0.00036865069801168013,0.033188918136008994,0.00592913354866473,0.0028118644560984874,0.0016536290992990367,0.00016190568026828252
129.49280000205164,0.00023374525972590088,0.037275454368098294,0.008418229949078676,0.007561292902444517,0.004877253398431526,0.0005078769445125714
129.50280000205197,0.00022254411083229075,0.03760274016007123,0.00894367537755099,0.008093754681555976,0.0055796080390476295,0.000579998979127664
129.5128000020523,7.514727401022697e-05,0.03466751068106029,0.00978529210675154,0.010870498657985327,0.010300618685868543,0.0010631630520452433
129.52280000205263,0.00023585467739590399,0.04342086928732273,0.010971177143293421,0.009959839773032378,0.007319723281334078,0.000759506909445959
129.53280000205297,0.0004440918330103265,0.03466799622157085,0.007385526899269848,0.0022109691529598355,0.003123021292477928,0.0003115549781102961
129.5428000020533,8.479708830419708e-05,0.04095004039136589,0.012299219119832401,0.01313281906264293,0.012509865843369711,0.001290931416557128
129.55280000205363,0.0004527323570344155,0.03497198339322889,0.008092360474714032,0.0024006995832070634,0.0030008303245415953,0.00029874790311836506
129.56280000205396,0.0001234723898096973,0.04224596596483006,0.013016803462815627,0.012918485914401008,0.011837353700707352,0.0012225211679051371
129.5728000020543,0.0002875786178697013,0.038317883369654596,0.010991282256733502,0.007799585409180061,0.0045990710977772235,0.0004805307821020571
129.58280000205465,0.00030340508783798615,0.038204152438559555,0.01117134555562365,0.0075231443957041655,0.004137915593495417,0.00043339014716607384
129.59280000205496,0.0003149967873720668,0.03833233070600707,0.011456528262845121,0.007432076635209479,0.003917929215863514,0.0004109978917532653
129.6028000020553,0.0004751235779389741,0.03352828854910683,0.009186999648996124,0.0020975459434667905,0.0034894730708938805,0.00034849810164081814
129.61280000205562,0.00016649791042158745,0.04318529729259929,0.014639544859471141,0.012924796438442313,0.011395425031877784,0.0011780172982345878
129.62280000205595,0.0004352760627812392,0.033884351927378854,0.010215627524477933,0.0034535242189359513,0.0015714854166625062,0.00015176426526822232
129.63280000205629,0.00039531830362546285,0.038310067399737746,0.01217589730032851,0.006036667291153956,0.001555190592278098,0.00016942477609741997
129.64280000205662,4.315824684930827e-05,0.04306959918163149,0.01701328049658062,0.018383229889974376,0.019664082869571584,0.0020252670696977127
129.65280000205695,0.00057663328220544,0.03820970202493279,0.01154954531376835,0.0018902763247935265,0.004924571977762556,0.0004940788385965953
129.66280000205728,0.000256531871658156,0.042086204012997355,0.015295392108458962,0.011082255669277043,0.008481396296438654,0.0008798968257719834
129.6728000020576,0.000397581992229444,0.038058725168280974,0.013369088247599668,0.006443013686171893,0.0020127296498297837,0.00021667190987897526
129.68280000205797,0.0004948625286275844,0.037126414983773386,0.012749300580482705,0.0039055211129729026,0.0017815832096739407,0.00017204272053143008
129.69280000205828,0.0003914708932765401,0.03846905388671604,0.014174530124279973,0.006990860172429019,0.002678416927229832,0.00028513848489912963
129.7028000020586,0.00025081090565465925,0.041757826044832615,0.01647592803135802,0.011643176561173373,0.009196695141916468,0.0009535214750326699
129.71280000205894,0.0004042835676829076,0.03888318626043606,0.014846631882677886,0.00707821377742513,0.0026351702051257767,0.000280990149772701
129.72280000205927,0.0007005185933348732,0.030796419265180272,0.010547774010094116,0.0027346545655866435,0.01105467771735378,0.0011226981403630971
129.7328000020596,0.00024714622753177566,0.04283298630990266,0.01777609170987888,0.012483097957589057,0.010141340276743089,0.0010507877443746733
129.74280000205994,0.0005777644161603283,0.03499158941823799,0.013352600623797516,0.0019074779532576467,0.004766779447946922,0.00047764993787899584
129.75280000206027,9.001328190408237e-05,0.04578969381232545,0.02033061082808038,0.017559763005880275,0.0173239352348227,0.001787263480072361
129.7628000020606,0.0005027360527356639,0.03997934228275209,0.016181322990983005,0.005678280028948118,2.5132893612665472e-05,1.433600338488574e-05
129.77280000206093,0.000563414610899785,0.036512612509582425,0.01488397131799569,0.0031286209828849405,0.003309340741003889,0.00032779844160156344
129.78280000206126,0.0004467999255486915,0.03896126963606822,0.016723912734848138,0.00691770858894245,0.0020324029798407302,0.00021991887759327102
129.7928000020616,0.00030646975923025654,0.04236545648574007,0.019039319035372034,0.011621128984151706,0.008604128411913553,0.0008938183331624977
129.80280000206193,0.0007487495068376457,0.030348713580196557,0.012448164310411406,0.00318213892379471,0.012025540714920764,0.0012215639413278257
129.81280000206226,0.00018031259002430035,0.043777418623175156,0.020786915619091396,0.015407652290361838,0.014089258665673338,0.0014561161594469057
129.8228000020626,0.0007354604717089784,0.03447659476763135,0.014666816291802762,0.0012225319975026853,0.009865630092310156,0.000999352714042792
129.83280000206292,0.00032241677555680103,0.044597539949353254,0.02095805289917252,0.012464381073285435,0.009298798819592455,0.0009657680459411083
129.84280000206326,0.0003557325208380664,0.04144578658588026,0.019839439931385285,0.010668275156844053,0.0070771878938672,0.0007376660869497641
129.8528000020636,0.0007455810498862989,0.030734837937896196,0.013998227369938504,0.0024804949396955503,0.011224875580512208,0.001139107524553414
129.86280000206392,0.00019284575469798537,0.04827428996815701,0.023879492560727588,0.017247828092456396,0.015845154552986095,0.0016373179627644742
129.87280000206425,0.00046635090466230273,0.0399077872585368,0.019523969103017007,0.007747738689071567,0.0027311971343822296,0.00029243223875260994
129.88280000206458,0.0005357412612091044,0.03728728525716286,0.018414717488984485,0.0052306597931530965,0.0006954377864609239,5.902041492811357e-05
129.89280000206492,0.0006153491870251177,0.03609228693511969,0.017839278987892244,0.002954271235255007,0.004019547558661643,0.0003996918147911055
129.90280000206525,0.0004996290144754332,0.03917865535544826,0.019885261290698956,0.006968674054855663,0.0015441490409482713,0.00017091091416787552
129.91280000206558,0.0049838197958269785,0.15174954758968928,0.07870927230043119,0.17044571591092575,0.23560552735742585,0.024160102226088963
129.9228000020659,0.006807577863034568,0.23623707802243746,0.12222452577854295,0.2456049864611849,0.3351979557988235,0.03437946017234216
129.93280000206624,0.006091754147547401,0.2170404177404311,0.1117355173510959,0.2218617314389554,0.3020616516975709,0.030981801392727184
129.94280000206658,0.006909461095567228,0.25248221394924686,0.1306625118266721,0.25515886408442867,0.3464185637590516,0.035533308898018395
129.9528000020669,0.00628699937271786,0.23567322242579325,0.12158631328615052,0.2345173504791953,0.31761657112810554,0.032580086648763155
129.96280000206724,0.006306368415618973,0.24225710016529617,0.12505939130560936,0.23794355249587387,0.3214438967665231,0.032974026364262436
129.97280000206757,0.005714019074416999,0.2246975715989337,0.11573703549298091,0.21766863586631793,0.29338188131569853,0.030096352276727627
129.9828000020679,0.0056904439587608675,0.2284545701837146,0.11780768479906044,0.21897029660114406,0.2944936788239886,0.030211487768425485
129.99280000206824,0.005639654246165419,0.23113768747294564,0.1193103269107661,0.21920472617073908,0.2941700859345347,0.030179352568270593
130.00280000206857,0.0047626460782452555,0.19908556991169063,0.10249025427853993,0.18655826156550995,0.2498811025241211,0.0256362997539117
130.0128000020689,0.0053602614442460565,0.22817592133618625,0.11795241972971764,0.2122051168024277,0.2836461653912336,0.02910152610973845
130.02280000206923,0.004910489939496193,0.21286544875331134,0.11001739724837258,0.1960398905059378,0.2615484421564449,0.02683509387992575
130.03280000206956,0.004657500492785524,0.20564636570005188,0.10633031145368904,0.1875903830721517,0.24979409318709042,0.025629844186802093
130.0428000020699,0.004341949156041077,0.19455751295464105,0.1006616477259919,0.17616013263853492,0.23420836917801605,0.024031277414364883
130.05280000207023,0.0038061275410577926,0.17336633200907103,0.08965809875843202,0.15558182555448047,0.2065010224108007,0.021188835435163943
130.06280000207056,0.004253849089744834,0.19614188416082431,0.1017563035706304,0.1751948670577945,0.23220477106590637,0.023826910498447807
130.0728000020709,0.003580756011394154,0.1675603181150885,0.08688778526579148,0.14847318436951903,0.1964893215640214,0.020162520188094377
130.08280000207122,0.0034880001475996267,0.16501560415534755,0.08568713368658697,0.1454963827405521,0.19231830435611322,0.01973491772964702
130.09280000207156,0.0029619984525581064,0.14195127686288414,0.0737050642000591,0.12431400554757173,0.1640984554443474,0.01683943897016283
130.1028000020719,0.002965650710052332,0.14345918831819465,0.07460238198474578,0.12513325203464237,0.1650077458468038,0.016933056150224925
130.11280000207222,0.0029885140393591816,0.1460884378775122,0.07606099011072,0.1268205104274044,0.1670407038521116,0.017142003449939512
130.12280000207255,0.002472109475473695,0.12200921040118133,0.06353850718950822,0.10540565404271088,0.13869363622043618,0.014233192788527438
130.13280000207288,0.0021758682727634655,0.10828727610997176,0.05642435988214868,0.09317838136235852,0.12249491840590483,0.01257100344073553
130.14280000207322,0.0020367287175652375,0.10208591954172301,0.05323504232825567,0.08755983329372968,0.11501898272423407,0.011803937999501265
130.15280000207355,0.0017213144880085431,0.0868775861427192,0.04532284871693576,0.0742667217704964,0.09748439145276275,0.01000454703162817
130.16280000207388,0.0006746668993928222,0.03393110285567153,0.017689207620143376,0.02904800046389492,0.038144386285398874,0.003914621522465662
130.1728000020742,0.0002580637571564042,0.012762495392035864,0.006637271823534973,0.011006984651984467,0.014480762517436895,0.0014860613005172468
130.18280000207454,0.00024360761056182407,0.012090764841400647,0.006290199232544167,0.01041045296044353,0.013690620687574673,0.0014049833685268705
130.19280000207488,0.0002279640886245126,0.011354014464373216,0.005908588220476978,0.009759958120064808,0.012830302597400608,0.0013167021725560763
130.2028000020752,0.00021201209026645932,0.01059474651130394,0.005514742331246271,0.009092786745193896,0.011948957731507334,0.0012262615632201155
130.21280000207554,0.00020310697020408248,0.010182893242847704,0.005302747050802692,0.008726817538204019,0.011463892186777435,0.0011764888550202593
130.22280000207587,0.00018888718685513168,0.009500204466202674,0.004948373591536456,0.008129404692536561,0.01067543533088174,0.0010955789024937124
130.2328000020762,0.0001727200105972803,0.008713607735810565,0.0045390978103959125,0.0074449669469056744,0.00977347336993407,0.0010030188372497128
130.24280000207654,0.00017343663526006472,0.008775656450898736,0.004574841183427949,0.00748975592427987,0.009828910012147127,0.0010087145641022581
130.25280000207687,0.00014272132170782022,0.007242032125492839,0.003772954088351278,0.0061695487276288595,0.008094193543280505,0.0008306874303283125
130.2628000020772,0.00016271285901052338,0.008279516396898208,0.004320132459075263,0.007049507138756254,0.009245347576894634,0.0009488353710579783
130.27280000207753,0.00013449829337044202,0.00686327855254616,0.0035793090166280988,0.005833381873466963,0.007648306184664697,0.0007849358026730687
130.28280000207786,0.00013106330534814564,0.006705359395384184,0.003498677773275823,0.005693165057611188,0.007462277206907931,0.0007658478443718993
130.2928000020782,0.00011584240414477387,0.005941454239101324,0.0030997446696100096,0.005037757793734524,0.006601508653978263,0.000677510145187702
130.30280000207853,0.00011632378199563935,0.0059805045057116325,0.003122144847394955,0.005066494602422931,0.006637307860726518,0.0006811878026312525
130.31280000207886,0.00011591919904611994,0.005974522758401092,0.0031207806116594827,0.005056609964685,0.006622474160819612,0.0006796689354751833
130.3228000020792,0.00010630494553703555,0.00549248398034693,0.002869316819849908,0.004643060886418611,0.00607926473034544,0.0006239214626057617
130.33280000207952,9.244284229650172e-05,0.00478729047077547,0.002500494418362729,0.0040417299784404805,0.005290686050052945,0.0005429904003378163
130.34280000207983,9.39957063461997e-05,0.004878248060395677,0.002549617077994059,0.004115458672558462,0.005385830898974284,0.0005527579484734554
130.3528000020802,8.464729205724413e-05,0.004402680301535876,0.002301102739301737,0.0037101243102474735,0.004854260131105606,0.0004982034763157304
130.36280000208052,7.727426912309903e-05,0.004027378421923875,0.002105117880893967,0.0033904714362035736,0.004435069493836317,0.00045518248341933483
130.37280000208085,7.536502915423134e-05,0.003935586862616927,0.0020579438014041483,0.00331061443226256,0.004329645185673063,0.00044436426930655047
130.38280000208118,7.322396464793621e-05,0.0038313699912997236,0.002004165635482932,0.0032203402528847547,0.004210643589969627,0.0004321524619732823
130.39280000208151,6.651540254139043e-05,0.0034870457942487226,0.0018241571760890505,0.002928137657789141,0.003827802319920848,0.00039286135689328233
130.40280000208185,6.232636863946814e-05,0.00327343447845605,0.0017127360489455575,0.002746482513302464,0.003589613992597783,0.00036841640228783113
130.41280000208218,5.902257753011321e-05,0.003105432977409664,0.0016251997992537996,0.002603493463252592,0.003402061720730078,0.00034916828779878607
130.4228000020825,5.5548430204821796e-05,0.0029276860772206818,0.0015324789572561382,0.0024525897953353404,0.0032042646637797487,0.0003288685322511291
130.43280000208284,5.182996031142327e-05,0.0027362763059120185,0.0014325115704401324,0.002290487576430088,0.0029919355728186127,0.00030707709846592525
130.44280000208315,4.7318883786132897e-05,0.00250209410600845,0.0013100026714851177,0.002092838443476624,0.002733293219254092,0.00028053206913351283
130.4528000020835,4.768469074385758e-05,0.0025253978204541616,0.0013227744904283764,0.0021111682794014075,0.002756728001848101,0.00028293828092083753
130.46280000208384,4.3310223393261474e-05,0.0022972970245605335,0.001203360618828365,0.0019190100588488998,0.002505395799025805,0.0002571432890645365
130.47280000208417,4.0749603943332186e-05,0.002164664569094089,0.001134078843809088,0.0018070338269167976,0.0023588209773292403,0.00024210010133584987
130.4828000020845,3.847822325261233e-05,0.0020469502192266903,0.001072599421878376,0.001707688678678714,0.00222878652490561,0.0002287544707437389
130.49280000208483,3.590828954556495e-05,0.0019128953391237742,0.001002490011153758,0.0015948428616424837,0.0020811899904601304,0.00021360621737760339
130.50280000208517,3.392044340239616e-05,0.0018094350672772882,0.0009484313931755467,0.0015076970019021008,0.001967176523003971,0.00020190475733405247
130.5128000020855,3.204318613520375e-05,0.0017115337015522702,0.0008972639532830656,0.0014253064467927748,0.0018594084098289972,0.00019084423159405716
130.52280000208583,2.8910001355270343e-05,0.0015461060977767364,0.0008105575900412291,0.0012867403996389788,0.001678418092199173,0.0001722682414578624
130.53280000208616,2.831857023772504e-05,0.0015163053863382434,0.0007951437932753437,0.0012613569244183814,0.0016450812863904004,0.0001688470607876324
130.5428000020865,2.7536628702525694e-05,0.0014762302072642108,0.0007743073250077449,0.0012274248022951899,0.0016006065866475106,0.00016428268215529942
130.55280000208683,2.4910531616917897e-05,0.0013370358121443941,0.0007013217074829533,0.0011110371292246879,0.0014486495307760728,0.00014868642356198042
130.56280000208716,2.3691966084540596e-05,0.0012730685094011526,0.0006678764017781048,0.0010573728211644327,0.001378505214876113,0.00014148724944581967
130.5728000020875,2.129722713743509e-05,0.0011456162689867302,0.000601019883063118,0.0009510008120138218,0.0012396868523930045,0.0001272393915042913
130.58280000208782,2.0869420307461767e-05,0.0011237676667749837,0.0005896926390216472,0.0009324970105715042,0.001215422080434192,0.00012474916156144495
130.59280000208815,2.0294629447410677e-05,0.0010939533265825442,0.0005741621501346074,0.0009073828597020788,0.0011825491188517051,0.0001213753778363965
130.6028000020885,1.842568922334204e-05,0.0009942303582086947,0.0005218430937947596,0.0008242547154689037,0.0010740944891404324,0.00011024390645467087
130.61280000208882,1.74054696044992e-05,0.0009400885716380253,0.000493487411553304,0.0007790426749290228,0.0010150698070238852,0.00010418585884906474
130.62280000208915,1.5690023897587113e-05,0.00084822243861744,0.0004452717278047023,0.0007025888252718447,0.0009153626112945592,9.395213362405736e-05
130.63280000208948,1.5903038328397856e-05,0.0008605075909138802,0.00045184136209330805,0.0007125526902275621,0.0009282464283912621,9.527471151569827e-05
130.6428000020898,1.4500032556546677e-05,0.0007853017947749512,0.00041236992550484794,0.0006499945430784469,0.0008466694509310532,8.690182019182165e-05
130.65280000209015,1.3082904028608967e-05,0.0007091478618298354,0.0003723876803846716,0.0005867167849422875,0.0007641770007281907,7.843492783370841e-05
130.66280000209048,1.2819515707376753e-05,0.0006954357727899503,0.000365253340212576,0.0005751958016794586,0.0007491017597648761,7.688773759921193e-05
130.6728000020908,1.1336705253366414e-05,0.0006154782885154188,0.00032325169714860863,0.000508852986941912,0.0006626466353471353,6.801406583261633e-05
130.68280000209114,1.2076325268249844e-05,0.0006561434797187653,0.0003447197204908001,0.0005423618093693027,0.0007062158844233732,7.248615864422464e-05
130.69280000209147,1.1085034440479475e-05,0.0006027625549445111,0.0003166908873510896,0.0004980508417636484,0.0006484624655810939,6.655842122017188e-05
130.7028000020918,1.0025289408430612e-05,0.0005455503195399431,0.00028663852304479587,0.00045061008002622815,0.0005866472811381522,6.021375891740219e-05
130.71280000209214,9.42421601080953e-06,0.0005132111224842018,0.0002696705776498668,0.00042376511623554885,0.0005516541546573994,5.6622120390577344e-05
130.72280000209247,8.837646604936588e-06,0.0004815994744129819,0.0002530800653843283,0.0003975425119006383,0.0005174786631168415,5.311439157706667e-05
130.7328000020928,8.074315973446388e-06,0.0004402915108388675,0.0002313810655921522,0.0003633305034084696,0.0004729117312293672,4.854006013194372e-05
130.74280000209313,7.879627682900629e-06,0.00042994910657565,0.00022597676715003934,0.0003547096602032612,0.0004616572886038503,4.738495596518448e-05
130.7528000020935,7.661757003441364e-06,0.00041832963300307666,0.00021989723008762477,0.0003450365193969595,0.0004490349798023958,4.608944845924591e-05
130.7628000020938,6.965098687830901e-06,0.0003805296409879086,0.00020003294205658557,0.0003137646586888963,0.0004083101142768578,4.190944437621446e-05
130.77280000209413,6.573738164075369e-06,0.0003593641689238147,0.00018892175181090448,0.0002962359410779953,0.00038547390793200085,3.956555159707231e-05
130.78280000209446,5.930282064209304e-06,0.0003243728168238817,0.00017052879866069574,0.00026731628479842787,0.0003478215165636338,3.570089129394422e-05
130.7928000020948,5.817516118154324e-06,0.0003183770109815523,0.00016739746980180546,0.00026232235833818687,0.0003413024490536187,3.503180429269101e-05
130.80280000209513,5.656076018815197e-06,0.00030971316706902504,0.0001628597707725503,0.00025512855368927675,0.00033192193735277477,3.40690115961222e-05
130.81280000209546,5.140698661858647e-06,0.0002816433772164541,0.00014810304372144876,0.00023194579640598527,0.0003017438737220321,3.0971511918545435e-05
130.8228000020958,4.838670456020292e-06,0.0002652313921240874,0.00013948166956952393,0.00021838147664285804,0.00028408173594100876,2.915866629895964e-05
130.83280000209612,4.571245240782844e-06,0.00025069737221156563,0.00013184722790342694,0.00020637064465795087,0.0002684426280521967,2.7553464769723987e-05
130.84280000209645,4.124636889454215e-06,0.00022631123649196719,0.00011902346292829531,0.0001862528788812495,0.00024226169656231178,2.4866221812875348e-05
130.8528000020968,4.04284017077121e-06,0.00022192462581264004,0.00011672853295202382,0.00018261161401707764,0.00023751302159693189,2.4378831395324577e-05
130.86280000209712,3.8036630833796814e-06,0.00020889034305585219,0.0001098789443942768,0.00017185238922637333,0.00022350787435494897,2.2941332581740796e-05
130.87280000209745,3.7130356910306285e-06,0.00020400445572442877,0.00010731874806096246,0.00016780386997639125,0.00021823136283385437,2.2399760101285302e-05
130.88280000209778,3.3347886757690305e-06,0.0001833025563079636,9.642909917743907e-05,0.00015074278166010493,0.00019603409303417692,2.0121395456654134e-05
130.8928000020981,3.184572146711107e-06,0.0001751183658177741,9.212977321884781e-05,0.0001439876289443255,0.0001872406358123833,1.921882956575503e-05
130.90280000209845,2.9643425278541657e-06,0.00016307306862346833,8.579617744544194e-05,0.00013405963898431,0.0001743227347043596,1.789291742262707e-05
130.91280000209878,2.7931865247867196e-06,0.00015371674981193298,8.087768069150356e-05,0.00012634700574571205,0.0001642867105641114,1.686280679516826e-05
130.9228000020991,2.655770887017767e-06,0.00014621015167618094,7.693246655089392e-05,0.00012015776438968718,0.00015623231947987516,1.6036094888738618e-05
130.93280000209944,2.3889644931742484e-06,0.0001315686731513127,6.922894143328493e-05,0.00010810589407103022,0.00014055680720030615,1.4427127034584401e-05
130.94280000209977,2.419120010792205e-06,0.0001332765968587215,7.01350253099764e-05,0.00010949649381375808,0.00014235891926846984,1.46121122964852e-05
130.9528000021001,2.2068060896211294e-06,0.0001216224664691922,6.400342470718301e-05,9.990500926759041e-05,0.0001298838865053071,1.3331648055366289e-05
130.96280000210044,2.06039619707135e-06,0.0001135914449148504,5.977927969563211e-05,9.329419917867107e-05,0.00012128489814112207,1.2449030918468553e-05
130.97280000210077,1.955392143210792e-06,0.00010783741908825466,5.6753831833903655e-05,8.85562822887405e-05,0.00011512133320164179,1.181639196723352e-05
130.9828000021011,1.6534048200692414e-06,9.12107437406575e-05,4.800134490394591e-05,7.48890250935223e-05,9.735125361165698e-05,9.99242205626028e-06
130.99280000210143,1.897334103675047e-06,0.00010469870541609761,5.510956451868661e-05,8.595955744913685e-05,0.00011173792546917821,1.1469123339918213e-05
131.00280000210176,1.4725313895871365e-06,8.128153460917871e-05,4.277955078614938e-05,6.671966405009406e-05,8.672579682454006e-05,8.901803389795762e-06
131.0128000021021,1.6798087307283822e-06,9.274966498228366e-05,4.882346983896999e-05,7.612968314421142e-05,9.89537755729717e-05,1.0156929591167086e-05
131.02280000210243,1.3031138240513057e-06,7.197090954957211e-05,3.78821102689122e-05,5.906266235378633e-05,7.676797802292254e-05,7.879710268972825e-06
131.03280000210276,1.488459932925535e-06,8.222965556168034e-05,4.3288620312897276e-05,6.747862542436416e-05,8.770376978161785e-05,9.002202105848472e-06
131.0428000021031,1.27869454490057e-06,7.066084315443862e-05,3.7197659137996716e-05,5.7976250822207766e-05,7.535113579602599e-05,7.73429004468659e-06
131.05280000210342,1.1891785810020124e-06,6.573095690674187e-05,3.4603325277235174e-05,5.392517953984482e-05,7.00840441966366e-05,7.193661489560531e-06
131.06280000210376,1.1275529603429489e-06,6.23400419642907e-05,3.281939232913017e-05,5.113798443292326e-05,6.645983198934963e-05,6.8216632909138044e-06
131.0728000021041,1.0695092881924344e-06,5.914508657030994e-05,3.1138464006357465e-05,4.8512252348269667e-05,6.304570642007152e-05,6.471228679708081e-06
131.08280000210442,9.992806186564545e-07,5.527419045917723e-05,2.91012771637792e-05,4.533260214353844e-05,5.891198565117921e-05,6.046931787173196e-06
131.09280000210475,1.598129531555431e-05,0.0008862908807048944,0.00046677874627496207,0.0007260696216529035,0.0009432927770000765,9.682331512220493e-05
131.10280000210508,7.247613074672838e-06,6.007597517793873e-05,0.0012107994427219791,0.0018818306793475248,0.0020390027589061712,0.00020279346219440896
131.11280000210542,4.528844742402559e-05,0.00038421131157259257,0.007538358194692334,0.011715413197631409,0.012696788426978169,0.0012628287150752483
131.12280000210575,8.626047908855769e-05,0.0007274410671255022,0.014361639939515076,0.022315558959686187,0.0241894337085106,0.002405912184999181
131.13280000210608,0.00012997847147726182,0.0010845948818296656,0.02164976737309607,0.03362904544278214,0.036465103018375085,0.003626923582332993
131.1428000021064,0.00017332160192571724,0.001424965809417652,0.02888752205427193,0.044850431446414284,0.04865575895271722,0.004839550572769765
131.15280000210674,0.0002238920318003319,0.0018044591369999637,0.03734992514520176,0.05795024355682652,0.06290713006273006,0.006257272567698592
131.16280000210708,0.00026678898555873137,0.002101823538686025,0.04455402679486769,0.06907455732077135,0.07503835913113285,0.007464203214706841
131.1728000021074,0.0002762558460901603,0.0015379810262924176,0.018036255943630747,0.027719438311281673,0.03338017038299967,0.0031292296681896567
131.18280000210774,0.000287296362069585,0.0014279261815400978,0.008069122639950384,0.011670522117339797,0.017279794063657355,0.0014401642659481492
131.19280000210807,0.0003168511845519333,0.0016493239477331503,0.008954659268528828,0.012380618286750262,0.01850529055165864,0.0015257780435548704
131.2028000021084,0.0003403062761625468,0.0018514688182665019,0.00970129660045503,0.012840235054621514,0.019376354322954346,0.0015817539079253234
131.21280000210874,0.0003853154043224034,0.0021976486613852495,0.011217668803917598,0.014258301525317664,0.02162619323627605,0.0017529838772716135
131.22280000210907,0.0004285747549744518,0.0025707735935675676,0.01285911405616915,0.015745010837236652,0.023918783288926895,0.0019296781080633699
131.2328000021094,0.0004214771496152788,0.002659595205854647,0.012788147878242853,0.014944272748637405,0.0229871884019157,0.0018355234810239125
131.24280000210973,0.0005137464900441176,0.003439185074476225,0.015904387307841567,0.017674616057393445,0.027501694375837236,0.0021760319945393464
131.25280000211006,0.000507321155987502,0.003613300522626707,0.01645207709241091,0.017751123065529572,0.027469148557335697,0.0021730422328698675
131.2628000021104,0.000552224761579443,0.004225025084089264,0.01837829069156342,0.018771840489869518,0.029414079576232183,0.00230485646239613
131.27280000211073,0.0005688342205042526,0.004658557357314802,0.019815038664015214,0.019657542594029652,0.030654330271470832,0.0024014200560299884
131.28280000211106,0.0005915313885065029,0.0052726695429097985,0.021353048096882946,0.020014838390610527,0.031551302468815885,0.0024503532959001405
131.2928000021114,0.0006563782551833975,0.006345362966561858,0.02486265076900969,0.022487366987279517,0.03536468940207948,0.0027427717809544675
131.30280000211172,0.0006640393617720867,0.00703618454684311,0.02642828679942961,0.022863516024589206,0.03600542272341793,0.002781697337779248
131.31280000211206,0.0006886352889734879,0.008019388005696945,0.02886977753750682,0.023934442778495015,0.03769013343280016,0.00290281722848954
131.3228000021124,0.000708425298150893,0.009115999109283842,0.031378915384640216,0.02490102253916634,0.039200960403454124,0.0030094033136975375
131.33280000211272,0.0007328870039528551,0.010463118671080974,0.03440389950916889,0.026148003953185957,0.041109613852900746,0.0031467005935985545
131.34280000211305,0.0007493207645518332,0.011765089691735524,0.03722513025477554,0.02743022214644963,0.0428702456432566,0.0032797874126902125
131.35280000211338,0.0007488795435270343,0.013674157739073071,0.040329501837878055,0.02748133001888535,0.04328186384726744,0.003280434606796701
131.36280000211372,0.0007856263179611003,0.015668783603727983,0.04476955937468772,0.030032172798141462,0.04672890398576159,0.003551071781907708
131.37280000211405,0.0008275174242267289,0.018209199956166232,0.05010277022308806,0.03278247296349663,0.050548657879566146,0.003843268419206908
131.38280000211438,0.0007770280160145354,0.020186620354102253,0.05194376727872502,0.031634353899061066,0.04881490050351349,0.003683343806669243
131.3928000021147,0.0008473903579262292,0.0238119937728451,0.05962009379273767,0.03609913370882943,0.054935027373850004,0.004159626532733341
131.40280000211504,0.0007352012912843876,0.02300460461649525,0.05549893094530565,0.032733094316456456,0.049353300038342415,0.0037315540789555454
131.41280000211538,0.0008947330131691221,0.03411557738746545,0.07652866506474497,0.04172068233961152,0.06274778259159156,0.004711530574950907
131.4228000021157,0.000805388330084401,0.034515421654268984,0.07462181786865324,0.039957164498449355,0.05924482335366136,0.0044505585365349435
131.43280000211604,0.0008035545039084342,0.03842688060178276,0.0802495570009788,0.0422240334797357,0.06181584667720237,0.004645740845654865
131.44280000211637,0.0007705061441501331,0.04508004168317886,0.08869608852605683,0.0440230678025586,0.06374842938376993,0.004765472386043203
131.4528000021167,0.0007538643210634412,0.04986899883689693,0.09476797340068183,0.04630286631466603,0.0660839230362607,0.004941801317625389
131.46280000211704,0.0007370787858019436,0.05692058621344632,0.10381412467472133,0.049387287064133964,0.06946773580640957,0.005188144002885473
131.47280000211737,0.0006952980056621926,0.06348349864487272,0.11113573081076743,0.05149937458657196,0.07131787470628062,0.005317816634542272
131.4828000021177,0.0006755230290167377,0.06965819786970164,0.1184007091051886,0.054422667479884085,0.07425861082641606,0.005540517285397928
