energy_link_1,time,energy_link_2,energy_link_3,energy_link_4,energy_link_5,energy_link_6
0.0006983757828209815,128.59280000202176,0.005576736964733833,0.012764532130645639,0.0211224179943664,0.030524162167145177,0.003129042684486219
0.0007709075335931197,128.6028000020221,0.0062059815107510545,0.013996425501927033,0.023282941658916326,0.03365397526226222,0.003449856973108321
0.0008452442387087181,128.61280000202242,0.0068672309728515365,0.015234626998029452,0.025490785436847224,0.036853735345987786,0.003777835808454606
0.0008948711473009904,128.62280000202276,0.007339449132802812,0.016010046328138308,0.026947438011609228,0.03896865821809643,0.003994604842517516
0.0009107263799233011,128.6328000020231,0.007539618108990165,0.016175594100013558,0.027384706780086154,0.0396098386218709,0.004060301679717627
0.0009256159845986712,128.64280000202342,0.007741670682214034,0.01631491178392064,0.027792596993005462,0.04020841716625753,0.00412163059500951
0.0009399367360888309,128.65280000202375,0.007940943082848439,0.016444360675506062,0.0281830919994279,0.040781723833395886,0.004180368801292622
0.0009536136530449893,128.66280000202408,0.008136537348767143,0.016562853694198604,0.02855396893862605,0.04132654531448707,0.0042361869480812345
0.0009673167039290641,128.67280000202442,0.008339708739542775,0.01667664401033678,0.028925676758421597,0.041872336365799095,0.004292104059310804
0.0009809521547221494,128.68280000202475,0.008550067182685923,0.016784244069657662,0.02929557915861276,0.04241521214834243,0.004347722002866925
0.0009926478940755815,128.69280000202508,0.00874557303141804,0.01685939758857137,0.029607609626460366,0.04287409045889653,0.004394729950709727
0.0010067239642154707,128.7028000020254,0.008962731314521551,0.01697683081931343,0.029990581329269843,0.04343554290809719,0.004452252171103722
0.001019054639855443,128.71280000202574,0.009172873918848303,0.01705986997599763,0.03032207268081147,0.043922023325919754,0.004502089382839065
0.0010312932946205632,128.72280000202608,0.00937448417503187,0.01715011490694056,0.03065010374954554,0.044403651868526274,0.004551429664841359
0.0010423997687943492,128.7328000020264,0.009589352306695512,0.017205130032817317,0.03094668779104539,0.04483860599307346,0.0045959853767187425
0.001053318870998903,128.74280000202674,0.009790336163091072,0.017269255492276273,0.03123669959917979,0.045264369197870684,0.004639599599661189
0.0010678107080106542,128.75280000202707,0.010051204871205862,0.017374807536079895,0.03163552837441339,0.04584639232954413,0.004699230288842964
0.0010776663905262918,128.7628000020274,0.010270294858732688,0.017406998841205022,0.03189751984760474,0.046229756973532515,0.004738499011283322
0.0010885213153168495,128.77280000202774,0.010496470982341726,0.017460261302436293,0.03218922941088074,0.04665605098165322,0.004782168446835463
0.0010991069450442877,128.78280000202807,0.010725198252713565,0.017508821869880842,0.0324739608998769,0.04707170433680381,0.004824747660094239
0.0011100884180176578,128.7928000020284,0.010955003041040192,0.017568272615992205,0.03277031930978015,0.04750415738164578,0.004869049196430048
0.0011195335824273397,128.80280000202873,0.011174614130463984,0.017603082566527952,0.03302232634091285,0.047871801341738844,0.00490670842837966
0.0011281223565325481,128.81280000202906,0.01141540748042047,0.017610496356725278,0.033253933915182846,0.048207660991452815,0.004941110842251723
0.0011365524976708807,128.8228000020294,0.011625559555857416,0.017634991735882285,0.03347721848221692,0.048533075710106434,0.004974442842472225
0.0011480384115222003,128.83280000202973,0.011911782865203184,0.017686227356663906,0.033798016450682575,0.04899646452182564,0.00502191816139756
0.001156348771432073,128.84280000203006,0.0121341080847169,0.01770778807386228,0.034020974679249236,0.049319928963348046,0.005055051690790522
0.0011641806115689783,128.8528000020304,0.012385721762801866,0.017708598006650644,0.03423625506503269,0.049629401856619584,0.005086752845032526
0.0011735958988799624,128.86280000203072,0.012628621688733313,0.017748796684778953,0.034494471508950665,0.050002743696727345,0.005125000051779667
0.0011824412868761973,128.87280000203106,0.012896145341902398,0.017769818688476265,0.034741983874571405,0.05035786030187847,0.005161381054024946
0.001189961661694177,128.8828000020314,0.013144913549212203,0.017776370098697147,0.03495063086617656,0.050656633804516016,0.005191987813086347
0.0011981655956256232,128.89280000203172,0.013406390876066834,0.017794459996368,0.03518112517320924,0.05098630730759919,0.005225762594440031
0.0012040450635594602,128.90280000203205,0.01365298825133864,0.01777736701383339,0.035346446090695226,0.05122020709957214,0.005249722574486265
0.0012131662008201215,128.91280000203238,0.0139294401213026,0.01781415798401376,0.03560649901840042,0.051591623380195205,0.005287777490690199
0.0012197188156752021,128.92280000203272,0.014188074908948783,0.01781250957675948,0.035794339143371136,0.051857035610168405,0.005314969154275877
0.001225130984688538,128.93280000203305,0.014444669172353163,0.017794228316598677,0.03595208874239138,0.05207743373489073,0.005337548768148031
0.0012334643838342108,128.94280000203338,0.014716307166828884,0.01782781842726554,0.036192521270926564,0.05241903056331568,0.0053725499839490905
0.0012406848515688418,128.9528000020337,0.014998509269339206,0.01784140097749608,0.036406150196303916,0.05271925072253357,0.005403312692493722
0.001246066252383232,128.96280000203404,0.015263710535247433,0.017830706980318235,0.036568045140175254,0.05294365858954613,0.005426306509955422
0.0012500106761625261,128.97280000203438,0.015535751637726332,0.017796988530643917,0.036694340151749126,0.05311370949363298,0.005443731886980919
0.0012555447516003726,128.9828000020347,0.015813950190149632,0.01779331873678413,0.03686558858567212,0.05334971491343751,0.005467917135327505
0.001262743133873109,128.99280000203504,0.016115755717660354,0.017816304624137826,0.037087507670367365,0.0536583682877116,0.0054995494057701955
0.0012681153603301193,129.00280000203537,0.01640275503908831,0.017815320177183767,0.03725890163376188,0.053892654367038426,0.005523561259745915
0.0012731482366788135,129.0128000020357,0.016689131395891853,0.01781249187228212,0.03742240630539278,0.05411472870159328,0.0055463228010355446
0.001277979734864381,129.02280000203604,0.016978028047151955,0.017809578688082445,0.03758246181691039,0.05433085561603165,0.005568476223765163
0.0012808147869569437,129.03280000203637,0.01724424968039158,0.017781917354011623,0.03768605318146839,0.054464512902332354,0.005582178552411336
0.0012874398295497878,129.0428000020367,0.01754535552204559,0.017812876764752246,0.0378984839862426,0.05475679737882053,0.005612138463740888
0.0012911799093843896,129.05280000203703,0.017857573065794614,0.01780013339797927,0.03803953305495211,0.05494008736012055,0.0056309328575011855
0.0012935667727393802,129.06280000203736,0.01813319650809396,0.017775273527721704,0.03813781277346557,0.05506307038227847,0.0056435457777897725
0.0012990806839798168,129.0728000020377,0.018457489689469146,0.017796567556406174,0.03833088062454488,0.05532193136057586,0.005670086701971263
0.0013028537235415525,129.08280000203803,0.01875398023906368,0.01779796469343348,0.03847312417940045,0.055507361896384014,0.005689102308256232
0.0013061798225326938,129.09280000203836,0.019066445152983356,0.017794849196763787,0.03860928708028996,0.05568105689653519,0.005706918419569752
0.0013093100686141887,129.1028000020387,0.019347207547423383,0.017795184489210775,0.03873368750579877,0.05584061613712464,0.0057232839366255905
0.0013125124219476494,129.11280000203902,0.019683934418140953,0.017796180436776023,0.038875890285194226,0.056019122547959425,0.005741598128507057
0.0013155475209852678,129.12280000203936,0.019999151952788036,0.017800239395395552,0.03900974024646867,0.056187291100516776,0.00575885200047845
0.001319941928522296,129.1328000020397,0.020337944996814766,0.017826315397048393,0.03918612476403698,0.056415939256525924,0.005782306101379037
0.0013238337096954046,129.14280000204002,0.020648941292812313,0.01784987065856027,0.03934360452873888,0.05661930640614448,0.005803167966343884
0.001323040261381605,129.15280000204035,0.02094642994453698,0.01781226740150979,0.0393793828825127,0.05664005763358267,0.005805320367908406
0.0013253212910029001,129.16280000204068,0.02126717998183281,0.017820745183498708,0.03950148188717224,0.056787468033984934,0.005820453143743019
0.0013280744748834692,129.172800002041,0.021573928524404987,0.01783924778063507,0.0396331831251154,0.056950839296586016,0.005837220503013701
0.001327562027251447,129.18280000204135,0.021889388634439174,0.017817740226455415,0.03968600390989635,0.05699298537742737,0.005841571018254587
0.00133254608032945,129.19280000204168,0.02225925044918985,0.017873621535105598,0.03989469266816224,0.05726287102692097,0.005869261030578203
0.0013324161208809063,129.202800002042,0.02257099460097617,0.017865221933248267,0.039959439160575205,0.05732238525312649,0.005875393017972032
0.001335188967829964,129.21280000204234,0.022915490068455,0.017899077373653136,0.04010821772067408,0.057503986959573185,0.005894037899433107
0.0013352448742852607,129.22280000204267,0.023228415343244786,0.01790079884198806,0.04018121808630201,0.057574647619968486,0.005901314540024552
0.0013377388932127366,129.232800002043,0.023588346487048308,0.017939225933110214,0.04033049695484239,0.05775358229508809,0.005919690855882423
0.0013372352364236328,129.24280000204334,0.0239003413221476,0.017941506363594654,0.04039239538305676,0.057806327246903044,0.005925134623166561
0.001339354812465208,129.25280000204367,0.024243650707911447,0.01798158251856006,0.04053060423480602,0.05796977745047182,0.005941924891916635
0.0013390637279702049,129.262800002044,0.024547905158260212,0.017993099406905206,0.04059875200712219,0.058032022370934785,0.005948343304199533
0.0013385471711776017,129.2728000020443,0.024912627028757347,0.01801084274943366,0.040680609633399756,0.0581052992209981,0.005955901864460888
0.001340868699041334,129.28280000204467,0.025240409259045568,0.01806235216290909,0.040823951103499644,0.058277232159790276,0.005973562637364148
0.0013390783845268497,129.292800002045,0.025602842786507134,0.01807323882544862,0.04087682539088185,0.058305440935780016,0.005976506876459555
0.001342309800675645,129.30280000204533,0.02596898729452932,0.018145955235585917,0.041057230740359094,0.05852677213948372,0.005999236118138463
